,DAY,SKU,Location,Alley,AlleyCell,Max,Min,WEEK-1,WEEK-2,WEEK-3,WEEK-4,WEEK-5,Capacity
1189,MON,168693,A0103201,A01,A0103,100.0,75.0,0.0,0.0,0.0,3.0,1.0,25
1190,MON,171363,A0543204,A05,A0543,200.0,150.0,1.0,1.0,0.0,0.0,0.0,50
1191,MON,172398,A0704302,A07,A0704,96.0,72.0,0.0,0.0,3.0,1.0,0.0,24
1192,MON,172399,A0722503,A07,A0722,148.0,111.0,1.0,0.0,1.0,1.0,0.0,37
1193,MON,174087,A0403202,A04,A0403,80.0,60.0,0.0,1.0,0.0,0.0,0.0,20
1194,MON,179663,A0234406,A02,A0234,126.0,95.0,0.0,2.0,1.0,1.0,0.0,31
1195,MON,180775,A0531401,A05,A0531,112.0,84.0,1.0,0.0,1.0,0.0,0.0,28
1196,MON,180776,R0511101,R05,R0511,3130.0,1565.0,1.0,2.0,0.0,1.0,0.0,1565
1197,MON,180777,A0532404,A05,A0532,128.0,96.0,0.0,1.0,0.0,0.0,0.0,32
1198,MON,184714,A0443302,A04,A0443,240.0,180.0,1.0,0.0,1.0,2.0,0.0,60
1199,MON,184715,A0401301,A04,A0401,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
1200,MON,186480,A0803504,A08,A0803,360.0,270.0,0.0,1.0,0.0,0.0,0.0,90
1201,MON,187659,A0512104,A05,A0512,120.0,90.0,0.0,2.0,0.0,0.0,0.0,30
1202,MON,188660,A0328507,A03,A0328,800.0,600.0,5.0,8.0,4.0,1.0,0.0,200
1203,MON,188942,A0401302,A04,A0401,200.0,150.0,0.0,1.0,0.0,0.0,0.0,50
1204,MON,189313,A0214105,A02,A0214,220.0,165.0,2.0,0.0,0.0,0.0,0.0,55
1205,MON,190843,A0702501,A07,A0702,168.0,126.0,0.0,0.0,1.0,1.0,0.0,42
1206,MON,191908,A0907102,A09,A0907,1200.0,900.0,0.0,1.0,1.0,0.0,0.0,300
1207,MON,191910,A0908402,A09,A0908,1200.0,900.0,0.0,0.0,1.0,0.0,1.0,300
1208,MON,191924,A0912301,A09,A0912,1200.0,900.0,0.0,1.0,0.0,0.0,0.0,300
1209,MON,192928,A0717404,A07,A0717,216.0,162.0,3.0,1.0,3.0,0.0,0.0,54
1210,MON,193018,A0235302,A02,A0235,80.0,60.0,0.0,1.0,0.0,0.0,0.0,20
1211,MON,193875,A0524301,A05,A0524,571.0,428.0,1.0,3.0,7.0,2.0,1.0,143
1212,MON,195878,A0318505,A03,A0318,400.0,300.0,0.0,1.0,0.0,0.0,0.0,100
1213,MON,201812,A0628301,A06,A0628,224.0,168.0,1.0,5.0,2.0,2.0,0.0,56
1214,MON,202881,A0210305,A02,A0210,75.0,56.0,0.0,2.0,3.0,0.0,0.0,19
1215,MON,202889,A0914502,A09,A0914,600.0,450.0,2.0,5.0,10.0,1.0,1.0,150
1216,MON,202891,A1013304,A10,A1013,1170.0,878.0,0.0,3.0,2.0,0.0,0.0,292
1217,MON,206888,A0403503,A04,A0403,0.0,0.0,5.0,6.0,2.0,0.0,2.0,1
1218,MON,208483,A0444101,A04,A0444,96.0,72.0,2.0,1.0,0.0,0.0,0.0,24
1219,MON,213287,A0326205,A03,A0326,120.0,90.0,0.0,1.0,0.0,0.0,0.0,30
1220,MON,213322,A0105402,A01,A0105,96.0,72.0,0.0,0.0,0.0,0.0,1.0,24
1221,MON,214215,A0703204,A07,A0703,144.0,108.0,4.0,0.0,0.0,0.0,0.0,36
1222,MON,215018,A0120101,A01,A0120,88.0,66.0,0.0,0.0,1.0,0.0,0.0,22
1223,MON,215253,A0734104,A07,A0734,270.0,203.0,0.0,0.0,0.0,1.0,0.0,67
1224,MON,215254,A0734303,A07,A0734,249.0,187.0,0.0,0.0,0.0,0.0,1.0,62
1225,MON,215334,A0746103,A07,A0746,216.0,162.0,7.0,13.0,5.0,4.0,0.0,54
1226,MON,215338,A0718103,A07,A0718,177.0,133.0,0.0,1.0,2.0,0.0,0.0,44
1227,MON,215340,A0717501,A07,A0717,144.0,108.0,4.0,2.0,3.0,1.0,0.0,36
1228,MON,215343,A0503502,A05,A0503,120.0,90.0,2.0,1.0,1.0,0.0,1.0,30
1229,MON,215438,A0617401,A06,A0617,140.0,105.0,0.0,1.0,0.0,0.0,0.0,35
1230,MON,215439,A0615102,A06,A0615,160.0,120.0,1.0,2.0,2.0,2.0,0.0,40
1231,MON,215440,A0616202,A06,A0616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1232,MON,215515,A0529303,A05,A0529,60.0,45.0,8.0,18.0,2.0,0.0,1.0,15
1233,MON,215596,A0606301,A06,A0606,144.0,108.0,1.0,0.0,2.0,0.0,0.0,36
1234,MON,215598,A0637504,A06,A0637,200.0,150.0,0.0,0.0,1.0,1.0,0.0,50
1235,MON,215601,A0629503,A06,A0629,220.0,165.0,1.0,0.0,1.0,0.0,0.0,55
1236,MON,216130,A0723203,A07,A0723,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1
1237,MON,216132,A0633204,A06,A0633,0.0,0.0,2.0,9.0,16.0,5.0,2.0,1
1238,MON,216141,A0742102,A07,A0742,297.0,223.0,0.0,2.0,1.0,4.0,0.0,74
1239,MON,216152,A0743302,A07,A0743,80.0,60.0,0.0,0.0,0.0,2.0,0.0,20
1240,MON,218151,A0516504,A05,A0516,720.0,540.0,2.0,1.0,1.0,0.0,1.0,180
1241,MON,219019,A0545303,A05,A0545,140.0,105.0,0.0,0.0,0.0,1.0,0.0,35
1242,MON,219150,A0607102,A06,A0607,280.0,210.0,0.0,1.0,0.0,0.0,0.0,70
1243,MON,219151,A0606504,A06,A0606,168.0,126.0,1.0,1.0,0.0,0.0,0.0,42
1244,MON,219152,A0641101,A06,A0641,336.0,252.0,0.0,0.0,1.0,0.0,0.0,84
1245,MON,219154,A0607101,A06,A0607,96.0,72.0,1.0,0.0,0.0,0.0,0.0,24
1246,MON,219497,A0724404,A07,A0724,120.0,90.0,0.0,1.0,0.0,1.0,0.0,30
1247,MON,219498,A0637302,A06,A0637,116.0,87.0,3.0,4.0,3.0,1.0,0.0,29
1248,MON,220051,A0103504,A01,A0103,256.0,192.0,0.0,1.0,0.0,1.0,1.0,64
1249,MON,220056,A0113101,A01,A0113,160.0,120.0,0.0,0.0,0.0,1.0,0.0,40
1250,MON,221755,R0411102,R04,R0411,1798.0,899.0,1.0,1.0,2.0,1.0,0.0,899
1251,MON,221756,A0101402,A01,A0101,200.0,150.0,1.0,0.0,2.0,5.0,0.0,50
1252,MON,222299,A0401504,A04,A0401,80.0,60.0,1.0,0.0,0.0,0.0,0.0,20
1253,MON,222314,A0221402,A02,A0221,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
1254,MON,223131,A0904303,A09,A0904,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
1255,MON,223437,A0717103,A07,A0717,800.0,600.0,8.0,15.0,29.0,8.0,6.0,200
1256,MON,230448,A0617204,A06,A0617,160.0,120.0,0.0,1.0,0.0,0.0,1.0,40
1257,MON,230946,A1101204,A11,A1101,800.0,600.0,0.0,2.0,1.0,0.0,0.0,200
1258,MON,231197,A0619503,A06,A0619,96.0,72.0,3.0,1.0,1.0,0.0,0.0,24
1259,MON,231400,A0904501,A09,A0904,800.0,600.0,2.0,3.0,3.0,5.0,0.0,200
1260,MON,231629,A0805102,A08,A0805,3200.0,2400.0,0.0,0.0,2.0,0.0,0.0,800
1261,MON,231645,A0805303,A08,A0805,2400.0,1800.0,0.0,0.0,0.0,1.0,1.0,600
1262,MON,231647,A0805401,A08,A0805,2880.0,2160.0,2.0,2.0,0.0,1.0,0.0,720
1263,MON,231658,A0805501,A08,A0805,800.0,600.0,0.0,0.0,0.0,1.0,0.0,200
1264,MON,231943,A1020304,A10,A1020,768.0,576.0,1.0,1.0,1.0,0.0,0.0,192
1265,MON,233934,A0919202,A09,A0919,312.0,234.0,1.0,1.0,0.0,0.0,0.0,78
1266,MON,234092,A0734203,A07,A0734,270.0,203.0,0.0,1.0,0.0,0.0,0.0,67
1267,MON,234190,A0408104,A04,A0408,120.0,90.0,0.0,0.0,0.0,1.0,0.0,30
1268,MON,235222,A0524504,A05,A0524,144.0,108.0,1.0,1.0,0.0,1.0,0.0,36
1269,MON,235224,A0527201,A05,A0527,144.0,108.0,0.0,0.0,1.0,0.0,0.0,36
1270,MON,235225,A0505302,A05,A0505,80.0,60.0,0.0,0.0,1.0,0.0,0.0,20
1271,MON,235226,A0524101,A05,A0524,144.0,108.0,0.0,0.0,0.0,2.0,0.0,36
1272,MON,236090,A0806302,A08,A0806,1200.0,900.0,0.0,0.0,0.0,1.0,0.0,300
1273,MON,236279,A0714501,A07,A0714,100.0,75.0,1.0,1.0,0.0,0.0,0.0,25
1274,MON,236280,A0707404,A07,A0707,96.0,72.0,0.0,0.0,1.0,0.0,0.0,24
1275,MON,236676,A0738301,A07,A0738,120.0,90.0,0.0,0.0,2.0,0.0,0.0,30
1276,MON,237647,A1007201,A10,A1007,96.0,72.0,2.0,4.0,1.0,0.0,0.0,24
1277,MON,237657,A1009104,A10,A1009,181.0,136.0,2.0,1.0,0.0,0.0,2.0,45
1278,MON,237659,A1010204,A10,A1010,192.0,144.0,1.0,1.0,1.0,0.0,0.0,48
1279,MON,237661,A1007304,A10,A1007,173.0,130.0,0.0,2.0,0.0,0.0,0.0,43
1280,MON,237664,A1006303,A10,A1006,2496.0,1872.0,1.0,2.0,2.0,0.0,0.0,624
1281,MON,237667,A1001403,A10,A1001,2496.0,1872.0,0.0,3.0,1.0,0.0,0.0,624
1282,MON,237668,A1006302,A10,A1006,2496.0,1872.0,0.0,2.0,0.0,0.0,0.0,624
1283,MON,237673,A1016503,A10,A1016,1200.0,900.0,0.0,3.0,0.0,0.0,0.0,300
1284,MON,237674,A1005402,A10,A1005,2496.0,1872.0,0.0,5.0,0.0,1.0,0.0,624
1285,MON,237675,A1003402,A10,A1003,800.0,600.0,1.0,7.0,2.0,4.0,0.0,200
1286,MON,238136,A0807104,A08,A0807,3200.0,2400.0,2.0,0.0,1.0,0.0,0.0,800
1287,MON,238490,A1031502,A10,A1031,181.0,136.0,14.0,11.0,9.0,20.0,0.0,45
1288,MON,238572,A1104404,A11,A1104,10.0,8.0,0.0,0.0,2.0,0.0,0.0,2
1289,MON,238768,A0813501,A08,A0813,800.0,600.0,2.0,11.0,8.0,3.0,0.0,200
1290,MON,239865,A0540203,A05,A0540,216.0,162.0,1.0,3.0,0.0,0.0,0.0,54
1291,MON,240261,A0724502,A07,A0724,144.0,108.0,0.0,0.0,0.0,1.0,0.0,36
1292,MON,240821,A0616201,A06,A0616,159.0,119.0,0.0,1.0,0.0,0.0,0.0,40
1293,MON,242336,A1005503,A10,A1005,96.0,72.0,1.0,0.0,3.0,1.0,0.0,24
1294,MON,242345,A1007103,A10,A1007,96.0,72.0,0.0,7.0,5.0,0.0,1.0,24
1295,MON,242347,A1011503,A10,A1011,96.0,72.0,2.0,2.0,1.0,0.0,0.0,24
1296,MON,242348,A1029101,A10,A1029,96.0,72.0,0.0,5.0,4.0,1.0,0.0,24
1297,MON,242482,A0319103,A03,A0319,160.0,120.0,0.0,0.0,1.0,0.0,0.0,40
1298,MON,242624,A0445203,A04,A0445,48.0,36.0,2.0,0.0,0.0,0.0,0.0,12
1299,MON,242625,A0406202,A04,A0406,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1300,MON,242790,A0403504,A04,A0403,144.0,108.0,0.0,2.0,1.0,1.0,2.0,36
1301,MON,242943,A1028201,A10,A1028,10.0,8.0,1.0,0.0,0.0,0.0,0.0,2
1302,MON,243063,A1006104,A10,A1006,1280.0,960.0,7.0,8.0,1.0,1.0,0.0,320
1303,MON,243065,A1004504,A10,A1004,1280.0,960.0,1.0,8.0,3.0,0.0,0.0,320
1304,MON,243069,A1005202,A10,A1005,1600.0,1200.0,2.0,0.0,1.0,0.0,0.0,400
1305,MON,243074,A1004401,A10,A1004,1200.0,900.0,1.0,2.0,2.0,0.0,0.0,300
1306,MON,243075,A1001102,A10,A1001,1280.0,960.0,1.0,5.0,1.0,0.0,1.0,320
1307,MON,244579,A0701104,A07,A0701,800.0,600.0,0.0,1.0,1.0,3.0,2.0,200
1308,MON,245387,A0242102,A02,A0242,144.0,108.0,2.0,1.0,0.0,0.0,0.0,36
1309,MON,245424,A0527102,A05,A0527,48.0,36.0,0.0,0.0,0.0,1.0,0.0,12
1310,MON,245601,A0829503,A08,A0829,10.0,8.0,0.0,1.0,0.0,0.0,0.0,2
1311,MON,246600,A0621102,A06,A0621,120.0,90.0,1.0,0.0,0.0,0.0,0.0,30
1312,MON,246602,A0620204,A06,A0620,140.0,105.0,1.0,1.0,0.0,0.0,0.0,35
1313,MON,247557,A0106303,A01,A0106,150.0,113.0,0.0,0.0,1.0,0.0,0.0,37
1314,MON,249290,A0703501,A07,A0703,103.0,77.0,0.0,0.0,0.0,0.0,1.0,26
1315,MON,249300,A0703301,A07,A0703,60.0,45.0,0.0,1.0,0.0,0.0,0.0,15
1316,MON,250984,A0110503,A01,A0110,120.0,90.0,0.0,1.0,0.0,0.0,0.0,30
1317,MON,251000,A0109403,A01,A0109,96.0,72.0,0.0,1.0,0.0,0.0,0.0,24
1318,MON,251033,A0715404,A07,A0715,640.0,480.0,1.0,4.0,7.0,1.0,0.0,160
1319,MON,251430,A0703104,A07,A0703,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
1320,MON,253464,A0507401,A05,A0507,96.0,72.0,1.0,0.0,1.0,1.0,0.0,24
1321,MON,253469,A0604504,A06,A0604,30.0,23.0,1.0,1.0,2.0,2.0,0.0,7
1322,MON,253470,A0720504,A07,A0720,72.0,54.0,0.0,0.0,1.0,0.0,0.0,18
1323,MON,253473,A0722502,A07,A0722,192.0,144.0,0.0,1.0,1.0,0.0,0.0,48
1324,MON,253500,R0501101,R05,R0501,150.0,75.0,25.0,160.0,113.0,77.0,34.0,75
1325,MON,253782,A0430104,A04,A0430,288.0,216.0,0.0,0.0,1.0,0.0,0.0,72
1326,MON,254222,A0719102,A07,A0719,96.0,72.0,0.0,0.0,0.0,0.0,1.0,24
1327,MON,254438,A0720204,A07,A0720,400.0,300.0,0.0,1.0,0.0,0.0,0.0,100
1328,MON,255369,A0201102,A02,A0201,120.0,90.0,1.0,4.0,1.0,0.0,1.0,30
1329,MON,255371,A0222304,A02,A0222,720.0,540.0,12.0,13.0,10.0,4.0,1.0,180
1330,MON,255832,A0630502,A06,A0630,96.0,72.0,0.0,0.0,1.0,0.0,0.0,24
1331,MON,255992,A0517201,A05,A0517,200.0,150.0,1.0,0.0,1.0,0.0,0.0,50
1332,MON,256379,A0910403,A09,A0910,3200.0,2400.0,0.0,1.0,0.0,0.0,0.0,800
1333,MON,256388,A0407301,A04,A0407,3200.0,2400.0,0.0,1.0,0.0,0.0,0.0,800
1334,MON,256410,A0918403,A09,A0918,3200.0,2400.0,0.0,0.0,0.0,1.0,0.0,800
1335,MON,256417,A0922504,A09,A0922,3200.0,2400.0,0.0,0.0,0.0,1.0,0.0,800
1336,MON,256421,A0915204,A09,A0915,3200.0,2400.0,0.0,0.0,0.0,1.0,0.0,800
1337,MON,258072,A0117202,A01,A0117,100.0,75.0,0.0,0.0,1.0,0.0,0.0,25
1338,MON,258389,A0521302,A05,A0521,192.0,144.0,0.0,1.0,0.0,0.0,0.0,48
1339,MON,258495,A0741202,A07,A0741,96.0,72.0,1.0,0.0,0.0,0.0,0.0,24
1340,MON,258929,A0321508,A03,A0321,144.0,108.0,0.0,1.0,0.0,1.0,0.0,36
1341,MON,259765,A0917202,A09,A0917,288.0,216.0,2.0,0.0,2.0,0.0,0.0,72
1342,MON,259767,A0911101,A09,A0911,336.0,252.0,1.0,2.0,1.0,0.0,0.0,84
1343,MON,259769,A0911103,A09,A0911,360.0,270.0,0.0,0.0,0.0,2.0,0.0,90
1344,MON,260229,A0920303,A09,A0920,360.0,270.0,0.0,2.0,2.0,2.0,0.0,90
1345,MON,260230,A1010302,A10,A1010,540.0,405.0,0.0,0.0,2.0,0.0,0.0,135
1346,MON,260231,A0915402,A09,A0915,360.0,270.0,0.0,0.0,0.0,1.0,0.0,90
1347,MON,260268,A0643403,A06,A0643,144.0,108.0,6.0,12.0,9.0,3.0,4.0,36
1348,MON,261250,A0222502,A02,A0222,300.0,225.0,0.0,0.0,1.0,0.0,0.0,75
1349,MON,261253,A0707101,A07,A0707,200.0,150.0,0.0,1.0,0.0,0.0,0.0,50
1350,MON,261345,A0633501,A06,A0633,205.0,154.0,0.0,0.0,1.0,0.0,0.0,51
1351,MON,262027,A0714401,A07,A0714,533.0,400.0,1.0,0.0,0.0,0.0,0.0,133
1352,MON,262106,A0212102,A02,A0212,720.0,540.0,0.0,1.0,0.0,0.0,0.0,180
1353,MON,262165,A0530304,A05,A0530,96.0,72.0,0.0,0.0,1.0,0.0,0.0,24
1354,MON,262166,A0532104,A05,A0532,224.0,168.0,0.0,0.0,1.0,0.0,0.0,56
1355,MON,263261,A0505204,A05,A0505,96.0,72.0,0.0,0.0,0.0,1.0,0.0,24
1356,MON,263349,A0404203,A04,A0404,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1357,MON,263728,A0414401,A04,A0414,800.0,600.0,1.0,1.0,3.0,0.0,0.0,200
1358,MON,263729,A0416204,A04,A0416,800.0,600.0,0.0,3.0,7.0,9.0,0.0,200
1359,MON,263731,A0412203,A04,A0412,800.0,600.0,0.0,4.0,2.0,0.0,0.0,200
1360,MON,263732,A0311302,A03,A0311,800.0,600.0,2.0,0.0,0.0,0.0,0.0,200
1361,MON,263734,A0411404,A04,A0411,800.0,600.0,2.0,0.0,11.0,0.0,0.0,200
1362,MON,263735,A0334102,A03,A0334,800.0,600.0,0.0,6.0,2.0,0.0,1.0,200
1363,MON,263736,A0406401,A04,A0406,800.0,600.0,0.0,0.0,0.0,14.0,9.0,200
1364,MON,263737,A0413203,A04,A0413,800.0,600.0,4.0,0.0,0.0,0.0,0.0,200
1365,MON,263738,A0412503,A04,A0412,800.0,600.0,20.0,37.0,22.0,6.0,5.0,200
1366,MON,263927,A0210103,A02,A0210,800.0,600.0,1.0,3.0,0.0,0.0,0.0,200
1367,MON,263928,A0416404,A04,A0416,800.0,600.0,18.0,45.0,30.0,6.0,9.0,200
1368,MON,264149,A0911204,A09,A0911,1200.0,900.0,2.0,1.0,1.0,0.0,1.0,300
1369,MON,264150,A0911301,A09,A0911,1200.0,900.0,1.0,5.0,4.0,0.0,0.0,300
1370,MON,264151,A0911302,A09,A0911,1200.0,900.0,0.0,0.0,8.0,1.0,0.0,300
1371,MON,264198,A0412301,A04,A0412,800.0,600.0,5.0,11.0,0.0,0.0,0.0,200
1372,MON,264229,A0107502,A01,A0107,192.0,144.0,1.0,2.0,0.0,0.0,0.0,48
1373,MON,264522,A0241303,A02,A0241,144.0,108.0,1.0,1.0,0.0,0.0,0.0,36
1374,MON,264641,A0604203,A06,A0604,145.0,109.0,1.0,0.0,2.0,2.0,0.0,36
1375,MON,264642,A0734102,A07,A0734,120.0,90.0,0.0,1.0,1.0,0.0,0.0,30
1376,MON,264780,A0226404,A02,A0226,40.0,30.0,0.0,0.0,1.0,0.0,0.0,10
1377,MON,265241,A0401101,A04,A0401,160.0,120.0,2.0,0.0,2.0,1.0,0.0,40
1378,MON,265242,A0401502,A04,A0401,160.0,120.0,6.0,15.0,12.0,4.0,2.0,40
1379,MON,265243,A0444501,A04,A0444,144.0,108.0,4.0,4.0,7.0,0.0,0.0,36
1380,MON,265342,A0230504,A02,A0230,240.0,180.0,1.0,1.0,1.0,1.0,0.0,60
1381,MON,265447,A0207101,A02,A0207,300.0,225.0,2.0,1.0,0.0,0.0,0.0,75
1382,MON,265461,A0311306,A03,A0311,96.0,72.0,0.0,0.0,0.0,1.0,0.0,24
1383,MON,265463,A0311503,A03,A0311,320.0,240.0,0.0,0.0,0.0,1.0,0.0,80
1384,MON,265487,A0312403,A03,A0312,192.0,144.0,0.0,2.0,0.0,0.0,0.0,48
1385,MON,265492,A0338201,A03,A0338,292.0,219.0,0.0,0.0,1.0,0.0,0.0,73
1386,MON,265676,A0643504,A06,A0643,210.0,158.0,1.0,1.0,1.0,1.0,0.0,52
1387,MON,265680,A0635504,A06,A0635,96.0,72.0,0.0,0.0,1.0,0.0,0.0,24
1388,MON,266053,A0214508,A02,A0214,720.0,540.0,0.0,1.0,0.0,0.0,0.0,180
1389,MON,266808,A0728302,A07,A0728,162.0,122.0,0.0,0.0,0.0,1.0,0.0,40
1390,MON,266814,A0505501,A05,A0505,144.0,108.0,0.0,0.0,1.0,0.0,0.0,36
1391,MON,266817,A0727301,A07,A0727,144.0,108.0,1.0,0.0,1.0,1.0,0.0,36
1392,MON,266818,A0728201,A07,A0728,144.0,108.0,0.0,0.0,0.0,1.0,1.0,36
1393,MON,267036,A0530401,A05,A0530,150.0,113.0,1.0,0.0,1.0,0.0,0.0,37
1394,MON,267089,A0624201,A06,A0624,72.0,54.0,1.0,0.0,0.0,0.0,0.0,18
1395,MON,267090,A0624302,A06,A0624,120.0,90.0,0.0,1.0,0.0,0.0,0.0,30
1396,MON,267173,A0529402,A05,A0529,460.0,345.0,0.0,0.0,0.0,1.0,0.0,115
1397,MON,267260,A0808101,A08,A0808,600.0,450.0,0.0,1.0,1.0,0.0,0.0,150
1398,MON,267261,A0808102,A08,A0808,400.0,300.0,0.0,0.0,0.0,0.0,1.0,100
1399,MON,267264,A0808201,A08,A0808,720.0,540.0,0.0,4.0,3.0,1.0,0.0,180
1400,MON,267265,A0808202,A08,A0808,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
1401,MON,267266,A0808203,A08,A0808,900.0,675.0,1.0,0.0,0.0,0.0,0.0,225
1402,MON,267270,A0808303,A08,A0808,640.0,480.0,0.0,1.0,0.0,1.0,0.0,160
1403,MON,267272,A0808401,A08,A0808,800.0,600.0,0.0,0.0,2.0,0.0,0.0,200
1404,MON,267275,A0808404,A08,A0808,2000.0,1500.0,0.0,2.0,0.0,1.0,0.0,500
1405,MON,267277,A0808502,A08,A0808,1500.0,1125.0,2.0,0.0,1.0,0.0,1.0,375
1406,MON,267280,A0809101,A08,A0809,3200.0,2400.0,0.0,1.0,1.0,0.0,0.0,800
1407,MON,267281,A0901302,A09,A0901,1760.0,1320.0,0.0,4.0,4.0,2.0,1.0,440
1408,MON,267282,A0809103,A08,A0809,2400.0,1800.0,0.0,1.0,1.0,0.0,0.0,600
1409,MON,267283,A0809104,A08,A0809,2000.0,1500.0,0.0,3.0,0.0,0.0,0.0,500
1410,MON,267284,A0809201,A08,A0809,1600.0,1200.0,0.0,2.0,2.0,0.0,1.0,400
1411,MON,267286,A0809203,A08,A0809,1600.0,1200.0,0.0,0.0,0.0,1.0,0.0,400
1412,MON,267287,A0809204,A08,A0809,2400.0,1800.0,0.0,2.0,0.0,1.0,0.0,600
1413,MON,267288,A0809301,A08,A0809,400.0,300.0,0.0,0.0,1.0,0.0,0.0,100
1414,MON,267291,A0809304,A08,A0809,800.0,600.0,0.0,1.0,1.0,0.0,0.0,200
1415,MON,267292,A0809401,A08,A0809,2400.0,1800.0,0.0,1.0,1.0,0.0,0.0,600
1416,MON,267296,A0809501,A08,A0809,160.0,120.0,0.0,4.0,2.0,1.0,1.0,40
1417,MON,267297,A0809502,A08,A0809,300.0,225.0,0.0,0.0,0.0,1.0,1.0,75
1418,MON,267298,A0809503,A08,A0809,2400.0,1800.0,0.0,2.0,1.0,1.0,0.0,600
1419,MON,267485,A0703103,A07,A0703,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1420,MON,267721,A0234503,A02,A0234,800.0,600.0,1.0,0.0,1.0,0.0,0.0,200
1421,MON,267880,A0320205,A03,A0320,320.0,240.0,0.0,1.0,1.0,0.0,0.0,80
1422,MON,268736,A0642104,A06,A0642,120.0,90.0,1.0,0.0,0.0,1.0,0.0,30
1423,MON,269805,A0518502,A05,A0518,140.0,105.0,0.0,1.0,0.0,0.0,0.0,35
1424,MON,269959,A0108301,A01,A0108,112.0,84.0,0.0,0.0,0.0,1.0,0.0,28
1425,MON,270197,A0529401,A05,A0529,235.0,176.0,1.0,2.0,1.0,4.0,0.0,59
1426,MON,270277,A0505301,A05,A0505,192.0,144.0,0.0,1.0,0.0,0.0,0.0,48
1427,MON,270278,A0544304,A05,A0544,140.0,105.0,0.0,0.0,0.0,0.0,1.0,35
1428,MON,270818,A0744302,A07,A0744,256.0,192.0,1.0,1.0,0.0,0.0,0.0,64
1429,MON,272211,A0643501,A06,A0643,96.0,72.0,0.0,0.0,3.0,0.0,0.0,24
1430,MON,272752,A0403303,A04,A0403,400.0,300.0,0.0,2.0,1.0,1.0,0.0,100
1431,MON,272913,A0730303,A07,A0730,150.0,113.0,1.0,0.0,0.0,0.0,0.0,37
1432,MON,273848,A0307204,A03,A0307,168.0,126.0,1.0,0.0,0.0,0.0,0.0,42
1433,MON,274019,A0117303,A01,A0117,80.0,60.0,0.0,0.0,1.0,0.0,0.0,20
1434,MON,274062,A0717201,A07,A0717,240.0,180.0,0.0,0.0,1.0,0.0,0.0,60
1435,MON,274075,A0617301,A06,A0617,144.0,108.0,3.0,3.0,6.0,1.0,1.0,36
1436,MON,274078,A0524501,A05,A0524,60.0,45.0,0.0,0.0,2.0,0.0,0.0,15
1437,MON,274177,A0629302,A06,A0629,192.0,144.0,0.0,0.0,0.0,1.0,0.0,48
1438,MON,274208,A0718104,A07,A0718,160.0,120.0,0.0,3.0,2.0,0.0,1.0,40
1439,MON,274209,A0718201,A07,A0718,84.0,63.0,5.0,4.0,6.0,2.0,2.0,21
1440,MON,274211,A0718402,A07,A0718,120.0,90.0,6.0,14.0,12.0,1.0,2.0,30
1441,MON,274212,A0715302,A07,A0715,216.0,162.0,1.0,0.0,5.0,5.0,0.0,54
1442,MON,274579,A0532101,A05,A0532,242.0,182.0,1.0,0.0,0.0,0.0,0.0,60
1443,MON,274766,A0636303,A06,A0636,126.0,95.0,0.0,0.0,1.0,0.0,0.0,31
1444,MON,274843,A0736201,A07,A0736,144.0,108.0,1.0,0.0,0.0,0.0,0.0,36
1445,MON,274931,A0115404,A01,A0115,363.0,272.0,1.0,0.0,0.0,0.0,0.0,91
1446,MON,274932,A0204105,A02,A0204,120.0,90.0,0.0,1.0,0.0,0.0,0.0,30
1447,MON,276076,A0716504,A07,A0716,240.0,180.0,0.0,0.0,0.0,4.0,0.0,60
1448,MON,276077,A0712304,A07,A0712,160.0,120.0,6.0,7.0,4.0,1.0,0.0,40
1449,MON,276531,A0728204,A07,A0728,108.0,81.0,0.0,2.0,1.0,0.0,0.0,27
1450,MON,276532,A0729303,A07,A0729,180.0,135.0,0.0,1.0,0.0,0.0,0.0,45
1451,MON,276533,A0409203,A04,A0409,800.0,600.0,0.0,1.0,0.0,1.0,0.0,200
1452,MON,276553,A0411502,A04,A0411,800.0,600.0,3.0,9.0,4.0,2.0,1.0,200
1453,MON,276867,A0913202,A09,A0913,0.0,0.0,1.0,5.0,4.0,2.0,0.0,1
1454,MON,276870,A0913203,A09,A0913,3200.0,2400.0,6.0,8.0,6.0,1.0,1.0,800
1455,MON,276871,A0913204,A09,A0913,3200.0,2400.0,0.0,2.0,7.0,0.0,1.0,800
1456,MON,276872,A0913301,A09,A0913,800.0,600.0,1.0,3.0,1.0,1.0,0.0,200
1457,MON,277374,A0938201,A09,A0938,720.0,540.0,0.0,0.0,1.0,0.0,0.0,180
1458,MON,277947,A0405103,A04,A0405,120.0,90.0,0.0,1.0,0.0,0.0,0.0,30
1459,MON,278732,A0208103,A02,A0208,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
